station,latitude,longitude,numDocks,timestamp,year,month,day,hour,weekday,weekhour,isHoliday,windMaxSpeed.m.s,windMeanSpeed.m.s,windDirection.grades,temperature.C,relHumidity.HR,airPressure.mb,precipitation.l.m2,bikes_3h_ago,full_profile_3h_diff_bikes,full_profile_bikes,short_profile_3h_diff_bikes,short_profile_bikes,Id
106,39.476713,-0.341369,25,1404442800.0,2014,7,4,5,Friday,100,0,8.0,1.6,202.5,17.9,79.0,1013.6,0.0,1.0,10.467513732453,10.465941868205,9.4299674267101,9.40228013029316,201223
8,39.474324,-0.375151,23,1406743200.0,2014,7,30,20,Wednesday,67,0,22.5,11.3,45.0,25.6,72.0,1013.0,0.0,1.0,5.39206859592712,5.39174926332708,5.852897473997031,5.86478454680535,201224
7,39.474715,-0.37932,20,1406343600.0,2014,7,26,5,Saturday,124,0,4.8,1.6,67.5,23.4,85.0,1010.2,0.0,0.0,5.2338131435656905,5.23348065107255,4.585438335809808,4.58395245170877,201225
7,39.474715,-0.37932,20,1405911600.0,2014,7,21,5,Monday,4,0,4.8,1.6,135.0,23.1,59.0,1014.8,0.0,1.0,5.24439741711433,5.24422263209287,4.7072808320950985,4.71173848439822,201226
110,39.48075,-0.336789,30,1405562400.0,2014,7,17,4,Thursday,75,0,0.0,0.0,146.3,23.1,76.0,1017.1,0.0,0.0,11.145701505564,11.143480394830101,12.141158989598804,12.141158989598804,201227
8,39.474324,-0.375151,23,1404871200.0,2014,7,9,4,Wednesday,51,0,9.7,3.2,67.5,22.2,79.0,1016.9,0.0,0.0,5.384288864388091,5.3831358500964495,6.45127436281859,6.42388059701493,201228
8,39.474324,-0.375151,23,1406383200.0,2014,7,26,16,Saturday,135,0,20.9,9.7,337.5,28.0,65.0,1011.0,0.0,9.0,5.3807112068965495,5.38136277942365,5.60921248142645,5.61069836552749,201229
7,39.474715,-0.37932,20,1406199600.0,2014,7,24,13,Thursday,84,0,16.1,8.0,22.5,27.6,63.0,1008.2,0.0,1.0,5.23842455021881,5.2383061466998,4.64784546805349,4.63595839524517,201230
8,39.474324,-0.375151,23,1405843200.0,2014,7,20,10,Sunday,153,0,19.3,8.0,157.5,27.1,40.0,1010.9,0.0,1.0,5.388756110809339,5.387836003258211,5.9554234769688,5.94650817236256,201231
110,39.48075,-0.336789,30,1405508400.0,2014,7,16,13,Wednesday,60,0,14.5,6.4,0.0,27.4,68.0,1017.0,0.0,9.0,11.1501337555277,11.1498744678529,12.164933135215499,12.145616641901901,201232
110,39.48075,-0.336789,30,1401872400.0,2014,6,4,11,Wednesday,58,0,4.7,2.6,130.0,26.4,35.0,998.0,0.0,17.0,11.1665323045031,11.169017327730101,8.031203566121839,8.0445765230312,201233
8,39.474324,-0.375151,23,1404133200.0,2014,6,30,15,Monday,14,0,12.2,6.6,127.0,24.1,70.0,1003.0,0.0,19.0,5.37228882074157,5.372575250836119,6.57166123778502,6.545602605863191,201234
7,39.474715,-0.37932,20,1405839600.0,2014,7,20,9,Sunday,152,0,19.3,8.0,225.0,25.6,46.0,1010.7,0.0,0.0,5.2461839317725,5.245954165309,4.71619613670134,4.6849925705795,201235
7,39.474715,-0.37932,20,1403931600.0,2014,6,28,7,Saturday,126,0,2.1,0.2,312.0,22.0,63.0,1003.0,0.0,0.0,5.25739694613793,5.25704540371282,5.72638436482085,5.71498371335505,201236
7,39.474715,-0.37932,20,1401897600.0,2014,6,4,18,Wednesday,65,0,18.0,8.1,66.0,23.5,53.0,997.0,0.0,0.0,5.24215737063259,5.24237541719415,4.7682020802377405,4.77265973254086,201237
110,39.48075,-0.336789,30,1406642400.0,2014,7,29,16,Tuesday,39,0,27.4,14.5,0.0,26.7,51.0,1009.1,0.0,27.0,11.2437741519966,11.2454257659495,14.011887072808301,14.010401188707302,201238
106,39.476713,-0.341369,25,1401634800.0,2014,6,1,17,Sunday,160,0,7.2,3.2,131.0,21.8,49.0,1005.0,0.0,3.0,10.5108079990753,10.510775986595,8.0297176820208,7.99108469539376,201239
8,39.474324,-0.375151,23,1402801200.0,2014,6,15,5,Sunday,148,0,7.1,2.5,289.0,22.4,37.0,1000.0,0.0,0.0,5.34995730145175,5.34894706886739,6.14820846905537,6.14495114006515,201240
106,39.476713,-0.341369,25,1405486800.0,2014,7,16,7,Wednesday,54,0,4.8,1.6,157.5,22.6,78.0,1017.1,0.0,12.0,10.472451264129301,10.4728682170543,10.518573551263,10.572065378900401,201241
106,39.476713,-0.341369,25,1405306800.0,2014,7,14,5,Monday,4,0,1.6,0.0,247.5,22.1,86.0,1013.1,0.0,23.0,10.447462081804698,10.4496934530326,9.82169390787519,9.915304606240712,201242
110,39.48075,-0.336789,30,1402484400.0,2014,6,11,13,Wednesday,60,0,8.5,4.3,128.0,27.5,34.0,1008.0,0.0,16.0,11.1380671740001,11.139972543187303,8.01465798045603,8.0114006514658,201243
110,39.48075,-0.336789,30,1403384400.0,2014,6,21,23,Saturday,142,0,1.3,0.5,48.0,21.7,75.0,1003.0,0.0,10.0,11.0943758109099,11.093785247011096,7.59446254071661,7.59446254071661,201244
8,39.474324,-0.375151,23,1402027200.0,2014,6,6,6,Friday,101,0,1.6,0.7,30.0,16.7,85.0,1001.0,0.0,0.0,5.33011660635304,5.32898817043758,5.85884101040119,5.85884101040119,201245
7,39.474715,-0.37932,20,1403445600.0,2014,6,22,16,Sunday,159,0,4.4,1.5,47.0,26.1,59.0,1003.0,0.0,4.0,5.26690712353472,5.26711364020508,5.92833876221498,5.9218241042345285,201246
106,39.476713,-0.341369,25,1406710800.0,2014,7,30,11,Wednesday,58,0,0.0,0.0,146.3,26.7,46.0,1011.1,0.0,17.0,10.5101592237174,10.510665666202199,11.7355126300149,11.711738484398198,201247
7,39.474715,-0.37932,20,1405479600.0,2014,7,16,5,Wednesday,52,0,4.8,1.6,157.5,22.9,75.0,1016.9,0.0,0.0,5.2502048173029685,5.24986349241018,5.2095096582466605,5.1827637444279295,201248
7,39.474715,-0.37932,20,1406181600.0,2014,7,24,8,Thursday,79,0,3.2,1.6,157.5,22.2,82.0,1008.0,0.0,0.0,5.2393536532641605,5.23934302231347,4.655274888558691,4.6582466567607685,201249
106,39.476713,-0.341369,25,1405774800.0,2014,7,19,15,Saturday,134,0,24.1,12.9,337.5,28.9,62.0,1006.9,0.0,9.0,10.4737128255315,10.473529731492599,10.8335809806835,10.8231797919762,201250
106,39.476713,-0.341369,25,1402858800.0,2014,6,15,21,Sunday,164,0,3.9,1.4,52.0,21.0,75.0,1001.0,0.0,12.0,10.473127452653099,10.472594951103,7.9511400651465785,7.91530944625407,201251
8,39.474324,-0.375151,23,1404637200.0,2014,7,6,11,Sunday,154,0,12.9,4.8,225.0,30.9,33.0,1010.5,0.0,1.0,5.37648686030429,5.376272123893808,6.4325203252032495,6.42439024390244,201252
7,39.474715,-0.37932,20,1405227600.0,2014,7,13,7,Sunday,150,0,0.0,0.0,146.3,21.0,86.0,1015.1,0.0,2.0,5.23734853884533,5.23755755316817,5.14264487369985,5.14858841010401,201253
106,39.476713,-0.341369,25,1406836800.0,2014,7,31,22,Thursday,93,0,27.4,17.7,67.5,25.6,77.0,1011.2,0.0,12.0,10.508401113013699,10.509549029048301,11.509658246656802,11.5661218424963,201254
8,39.474324,-0.375151,23,1406671200.0,2014,7,30,0,Wednesday,47,0,12.9,6.4,67.5,23.8,64.0,1011.5,0.0,0.0,5.391040772532191,5.390185036202741,5.901931649331349,5.903417533432388,201255
8,39.474324,-0.375151,23,1402963200.0,2014,6,17,2,Tuesday,25,0,3.7,0.8,251.0,19.7,72.0,1003.0,0.0,0.0,5.35309483248154,5.351915980698268,6.2068403908794805,6.2068403908794805,201256
110,39.48075,-0.336789,30,1401710400.0,2014,6,2,14,Monday,13,0,11.1,7.2,126.0,21.4,57.0,1006.0,0.0,19.0,11.179781767796301,11.178921851552598,8.29123328380386,8.21396731054978,201257
106,39.476713,-0.341369,25,1406440800.0,2014,7,27,8,Sunday,151,0,0.0,0.0,146.3,23.4,79.0,1012.9,0.0,8.0,10.5023145656152,10.502071786041,11.55720653789,11.569093610698399,201258
8,39.474324,-0.375151,23,1401577200.0,2014,6,1,1,Sunday,144,0,1.4,0.3,308.0,17.0,69.0,1007.0,0.0,20.0,5.32712335107614,5.3279541905257695,5.71322436849926,5.67161961367013,201259
110,39.48075,-0.336789,30,1404248400.0,2014,7,1,23,Tuesday,46,0,20.9,11.3,67.5,23.2,79.0,999.7,0.0,11.0,11.1438748817276,11.1432784331182,10.3127035830619,10.361563517915302,201260
7,39.474715,-0.37932,20,1404003600.0,2014,6,29,3,Sunday,146,0,4.7,1.4,70.0,20.0,82.0,999.0,0.0,3.0,5.25599195485781,5.25575290437891,5.51791530944625,5.46579804560261,201261
106,39.476713,-0.341369,25,1406674800.0,2014,7,30,1,Wednesday,48,0,4.8,3.2,112.5,23.5,65.0,1011.7,0.0,10.0,10.5079118167677,10.5085263835264,11.578008915304599,11.6210995542348,201262
106,39.476713,-0.341369,25,1405702800.0,2014,7,18,19,Friday,114,0,29.0,12.9,22.5,25.6,81.0,1010.9,0.0,9.0,10.4780928536439,10.4783436717815,10.976225854383399,10.9479940564636,201263
7,39.474715,-0.37932,20,1403013600.0,2014,6,17,16,Tuesday,39,0,4.7,2.0,118.0,23.0,67.0,1001.0,0.0,9.0,5.25068088969587,5.25089341426059,5.20032573289902,5.20032573289902,201264
106,39.476713,-0.341369,25,1405756800.0,2014,7,19,10,Saturday,129,0,6.4,1.6,135.0,26.3,67.0,1009.2,0.0,5.0,10.4746573852513,10.4740934050998,10.8573551263001,10.8469539375929,201265
7,39.474715,-0.37932,20,1401843600.0,2014,6,4,3,Wednesday,50,0,1.5,0.2,242.0,17.8,80.0,1000.0,0.0,3.0,5.24478626569881,5.24442780625468,4.77563150074294,4.76374442793462,201266
8,39.474324,-0.375151,23,1405267200.0,2014,7,13,18,Sunday,161,0,27.4,14.5,0.0,25.4,73.0,1012.7,0.0,16.0,5.3819726027397286,5.3831279101616,6.18573551263002,6.20505200594354,201267
110,39.48075,-0.336789,30,1405292400.0,2014,7,14,1,Monday,168,0,8.0,3.2,67.5,23.2,85.0,1013.8,0.0,10.0,11.138303116612802,11.1377176650969,11.594353640416,11.607726597325401,201268
8,39.474324,-0.375151,23,1401793200.0,2014,6,3,13,Tuesday,36,0,10.5,6.1,132.0,23.0,52.0,1003.0,0.0,22.0,5.32910516605166,5.33114300536054,5.77265973254086,5.78603268945022,201269
106,39.476713,-0.341369,25,1403722800.0,2014,6,25,21,Wednesday,68,0,2.4,0.7,322.0,23.3,54.0,1001.0,0.0,10.0,10.463558323514599,10.4637087727171,8.68403908794788,8.66938110749186,201270
110,39.48075,-0.336789,30,1402214400.0,2014,6,8,10,Sunday,153,0,1.7,0.4,100.0,21.5,71.0,1005.0,0.0,1.0,11.145360824742301,11.143200687088498,7.90029761904762,7.891369047619048,201271
110,39.48075,-0.336789,30,1401854400.0,2014,6,4,6,Wednesday,53,0,6.1,2.5,314.0,18.5,56.0,999.0,0.0,0.0,11.168135476066999,11.165956466659,8.0074294205052,8.011887072808321,201272
106,39.476713,-0.341369,25,1404514800.0,2014,7,5,1,Saturday,120,0,8.0,3.2,90.0,24.2,75.0,1016.0,0.0,1.0,10.459236268913198,10.4578346631206,9.33658536585366,9.33821138211382,201273
8,39.474324,-0.375151,23,1403611200.0,2014,6,24,14,Tuesday,37,0,10.0,6.3,141.0,24.1,54.0,1000.0,0.0,6.0,5.369308600337268,5.3684180949705,6.65472312703583,6.61889250814332,201274
106,39.476713,-0.341369,25,1405000800.0,2014,7,10,16,Thursday,87,0,22.5,12.9,22.5,24.6,52.0,1015.0,0.0,13.0,10.4194630872483,10.4198427102238,8.79346210995542,8.83358098068351,201275
106,39.476713,-0.341369,25,1402714800.0,2014,6,14,5,Saturday,124,0,2.9,0.7,307.0,23.7,44.0,1002.0,0.0,7.0,10.474377244485,10.4733302940506,7.59934853420195,7.597719869706839,201276
106,39.476713,-0.341369,25,1405252800.0,2014,7,13,14,Sunday,157,0,19.3,8.0,337.5,26.5,67.0,1014.1,0.0,20.0,10.4377466023674,10.439598970032302,9.49182763744428,9.548291233283802,201277
110,39.48075,-0.336789,30,1405076400.0,2014,7,11,13,Friday,108,0,25.7,11.3,337.5,24.8,48.0,1015.8,0.0,14.0,11.1415617959004,11.1418525436765,11.2273402674591,11.2184249628529,201278
8,39.474324,-0.375151,23,1404331200.0,2014,7,2,22,Wednesday,69,0,38.6,22.5,45.0,23.3,81.0,1016.0,0.0,5.0,5.37437465258477,5.3736593498193885,6.56677524429967,6.576547231270361,201279
8,39.474324,-0.375151,23,1405645200.0,2014,7,18,3,Friday,98,0,9.7,6.4,67.5,24.1,82.0,1014.2,0.0,0.0,5.389158267502038,5.38796296296296,6.2095096582466605,6.20802377414562,201280
110,39.48075,-0.336789,30,1405400400.0,2014,7,15,7,Tuesday,30,0,3.2,1.6,135.0,22.0,85.0,1017.2,0.0,11.0,11.144528900311697,11.1443253881478,11.8751857355126,11.927191679049,201281
110,39.48075,-0.336789,30,1402178400.0,2014,6,8,0,Sunday,143,0,1.4,0.5,49.0,16.9,87.0,1004.0,0.0,1.0,11.1511747851003,11.1490117444858,7.93005952380952,7.921130952380952,201282
110,39.48075,-0.336789,30,1406462400.0,2014,7,27,14,Sunday,157,0,20.9,8.0,0.0,28.8,63.0,1012.2,0.0,15.0,11.214885372941596,11.215096572873499,13.667161961366999,13.6582466567608,201283
7,39.474715,-0.37932,20,1402203600.0,2014,6,8,7,Sunday,150,0,1.5,0.1,338.0,14.8,84.0,1004.0,0.0,1.0,5.23784155353153,5.237773450922,4.577380952380951,4.58482142857143,201284
106,39.476713,-0.341369,25,1406656800.0,2014,7,29,20,Tuesday,43,0,17.7,6.4,337.5,25.4,59.0,1009.8,0.0,14.0,10.5068676896663,10.5079118167677,11.569093610698399,11.5735512630015,201285
106,39.476713,-0.341369,25,1402660800.0,2014,6,13,14,Friday,109,0,9.6,5.2,133.0,28.7,41.0,1004.0,0.0,22.0,10.473642172524,10.474932983516801,7.5114006514658,7.49348534201954,201286
106,39.476713,-0.341369,25,1406134800.0,2014,7,23,19,Wednesday,66,0,29.0,16.1,67.5,26.4,69.0,1006.0,0.0,16.0,10.474125344725,10.4747540274624,10.7533432392273,10.766716196136699,201287
7,39.474715,-0.37932,20,1405101600.0,2014,7,11,20,Friday,115,0,11.3,4.8,0.0,24.8,68.0,1013.8,0.0,7.0,5.232311579872559,5.23279696853204,5.03863298662704,5.0178306092124805,201288
8,39.474324,-0.375151,23,1405141200.0,2014,7,12,7,Saturday,126,0,1.6,0.0,180.0,20.2,76.0,1015.6,0.0,0.0,5.38204776283283,5.380845225027442,6.2213967310549805,6.2213967310549805,201289
106,39.476713,-0.341369,25,1404118800.0,2014,6,30,11,Monday,10,0,5.5,1.7,135.0,25.4,54.0,1006.0,0.0,7.0,10.460937935649401,10.4617571635634,9.10097719869707,9.079804560260591,201290
8,39.474324,-0.375151,23,1404475200.0,2014,7,4,14,Friday,109,0,29.0,12.9,202.5,29.8,36.0,1013.3,0.0,21.0,5.3744869661675,5.37538120321597,6.63843648208469,6.60097719869707,201291
8,39.474324,-0.375151,23,1402549200.0,2014,6,12,7,Thursday,78,0,5.5,1.8,318.0,22.9,44.0,1009.0,0.0,0.0,5.34415547299228,5.34308571428571,6.2785016286645,6.28338762214984,201292
8,39.474324,-0.375151,23,1405807200.0,2014,7,20,0,Sunday,143,0,0.0,0.0,146.3,27.2,71.0,1007.4,0.0,8.0,5.38929347826087,5.39027438196142,5.95988112927192,5.95988112927192,201293
106,39.476713,-0.341369,25,1402516800.0,2014,6,11,22,Wednesday,69,0,0.9,0.2,184.0,24.3,51.0,1009.0,0.0,2.0,10.487820219579099,10.486308809238,7.6270358306188895,7.628664495114009,201294
7,39.474715,-0.37932,20,1404453600.0,2014,7,4,8,Friday,103,0,9.7,3.2,225.0,19.0,75.0,1014.0,0.0,0.0,5.24411895250777,5.243940318375951,5.32736156351792,5.32899022801303,201295
106,39.476713,-0.341369,25,1402318800.0,2014,6,9,15,Monday,14,0,,,,,,,,8.0,10.4852074391989,10.4853807861761,7.5777439024390185,7.5252679938744285,201296
110,39.48075,-0.336789,30,1403888400.0,2014,6,27,19,Friday,114,0,7.4,2.3,83.0,25.8,57.0,1002.0,0.0,22.0,11.108580063804801,11.110172336615904,8.38599348534202,8.465798045602611,201297
8,39.474324,-0.375151,23,1404547200.0,2014,7,5,10,Saturday,129,0,4.8,1.6,135.0,26.9,48.0,1015.6,0.0,4.0,5.37418282548476,5.3743561340348895,6.58048780487805,6.59349593495935,201298
8,39.474324,-0.375151,23,1401595200.0,2014,6,1,6,Sunday,149,0,4.5,1.6,312.0,15.5,64.0,1006.0,0.0,1.0,5.32778066979004,5.326529432173009,5.6508172362555715,5.6493313521545305,201299
8,39.474324,-0.375151,23,1405213200.0,2014,7,13,3,Sunday,146,0,6.4,3.2,67.5,22.2,85.0,1015.5,0.0,1.0,5.38064162325199,5.37949561403509,6.16196136701337,6.15898959881129,201300
7,39.474715,-0.37932,20,1403391600.0,2014,6,22,1,Sunday,144,0,0.9,0.3,22.0,20.6,79.0,1002.0,0.0,8.0,5.26419989847143,5.26609901883388,5.8257328990228,5.83876221498371,201301
110,39.48075,-0.336789,30,1403600400.0,2014,6,24,11,Tuesday,34,0,3.7,1.0,205.0,23.0,55.0,1003.0,0.0,4.0,11.0980491370102,11.0967288669065,7.78501628664495,7.71661237785016,201302
8,39.474324,-0.375151,23,1404655200.0,2014,7,6,16,Sunday,159,0,24.1,9.7,202.5,34.4,22.0,1008.9,0.0,15.0,5.37759955752212,5.3789328172518704,6.42113821138211,6.416260162601629,201303
106,39.476713,-0.341369,25,1402480800.0,2014,6,11,12,Wednesday,59,0,5.8,1.6,138.0,28.4,32.0,1008.0,0.0,20.0,10.4850097265133,10.4874449465195,7.5684039087947905,7.56677524429967,201304
110,39.48075,-0.336789,30,1403042400.0,2014,6,18,0,Wednesday,47,0,3.9,1.2,325.0,22.1,66.0,1001.0,0.0,1.0,11.1166628856624,11.114361852922801,8.0,8.0,201305
110,39.48075,-0.336789,30,1402142400.0,2014,6,7,14,Saturday,133,0,4.5,1.0,181.0,26.1,51.0,1001.0,0.0,2.0,11.156823394495401,11.1548294640298,7.96428571428571,7.950892857142861,201306
8,39.474324,-0.375151,23,1405123200.0,2014,7,12,2,Saturday,121,0,3.2,0.0,112.5,21.6,80.0,1015.9,0.0,1.0,5.3835255354201,5.382322261872081,6.251114413075781,6.22288261515602,201307
7,39.474715,-0.37932,20,1406631600.0,2014,7,29,13,Tuesday,36,0,6.4,1.6,225.0,29.6,36.0,1009.3,0.0,7.0,5.235600407966071,5.23725448105613,4.903417533432389,4.94650817236256,201308
106,39.476713,-0.341369,25,1404856800.0,2014,7,9,0,Wednesday,47,0,14.5,9.7,67.5,22.9,81.0,1018.1,0.0,0.0,10.425460359466301,10.4239100479524,8.85067873303167,8.81081081081081,201309
7,39.474715,-0.37932,20,1402851600.0,2014,6,15,19,Sunday,162,0,4.3,1.3,137.0,23.5,62.0,1000.0,0.0,7.0,5.24125376870129,5.24220882620564,4.732899022801299,4.75895765472313,201310
106,39.476713,-0.341369,25,1404676800.0,2014,7,6,22,Sunday,165,0,29.0,12.9,67.5,28.6,52.0,1009.1,0.0,9.0,10.4410106147722,10.4400044215995,9.175609756097561,9.152597402597399,201311
8,39.474324,-0.375151,23,1404565200.0,2014,7,5,15,Saturday,134,0,27.4,16.1,337.5,28.7,47.0,1013.5,0.0,12.0,5.37557463306563,5.375968992248058,6.58861788617886,6.5609756097561,201312
8,39.474324,-0.375151,23,1406311200.0,2014,7,25,20,Friday,115,0,12.9,4.8,45.0,27.7,62.0,1007.4,0.0,3.0,5.38236245954693,5.38209760043138,5.59286775631501,5.606240713224372,201313
8,39.474324,-0.375151,23,1403593200.0,2014,6,24,9,Tuesday,32,0,3.1,0.7,338.0,17.9,76.0,1003.0,0.0,2.0,5.36974978914816,5.36897133220911,6.70358306188925,6.705211726384361,201314
106,39.476713,-0.341369,25,1402588800.0,2014,6,12,18,Thursday,89,0,4.6,2.0,144.0,28.8,32.0,1007.0,0.0,3.0,10.4806374228924,10.479757894135801,7.58469055374593,7.56026058631922,201315
7,39.474715,-0.37932,20,1404435600.0,2014,7,4,3,Friday,98,0,8.0,1.6,202.5,18.1,83.0,1013.4,0.0,1.0,5.245518619235249,5.24522858411008,5.36644951140065,5.32899022801303,201316
8,39.474324,-0.375151,23,1405555200.0,2014,7,17,2,Thursday,73,0,4.8,3.2,67.5,24.1,72.0,1017.5,0.0,1.0,5.38968903436989,5.38854649577311,6.2674591381872204,6.2674591381872204,201317
7,39.474715,-0.37932,20,1405623600.0,2014,7,17,21,Thursday,92,0,22.5,11.3,67.5,25.2,81.0,1014.4,0.0,6.0,5.24600795683688,5.24654026370273,5.12035661218425,5.096582466567611,201318
8,39.474324,-0.375151,23,1401847200.0,2014,6,4,4,Wednesday,51,0,2.8,0.8,250.0,17.8,75.0,999.0,0.0,0.0,5.329051212627459,5.32780465330569,5.78008915304606,5.775631500742941,201319
110,39.48075,-0.336789,30,1401764400.0,2014,6,3,5,Tuesday,28,0,6.8,2.8,314.0,17.0,65.0,1005.0,0.0,1.0,11.1733964005538,11.171270399630899,8.101040118870731,8.10698365527489,201320
110,39.48075,-0.336789,30,1403060400.0,2014,6,18,5,Wednesday,52,0,13.5,8.3,30.0,19.0,75.0,1002.0,0.0,0.0,11.1135113681465,11.1112118807391,8.0,8.0,201321
7,39.474715,-0.37932,20,1404651600.0,2014,7,6,15,Sunday,158,0,29.0,11.3,202.5,33.5,24.0,1009.3,0.0,6.0,5.2413850323579805,5.241815969918161,5.373983739837401,5.356097560975611,201322
106,39.476713,-0.341369,25,1404622800.0,2014,7,6,7,Sunday,150,0,4.8,1.6,202.5,22.1,70.0,1010.7,0.0,2.0,10.4459691252144,10.444518198915802,9.180487804878052,9.183739837398367,201323
110,39.48075,-0.336789,30,1403690400.0,2014,6,25,12,Wednesday,59,0,4.2,0.6,172.0,24.9,50.0,1000.0,0.0,15.0,11.0867954188188,11.088005837121804,7.60097719869707,7.561889250814331,201324
106,39.476713,-0.341369,25,1405126800.0,2014,7,12,3,Saturday,122,0,4.8,1.6,135.0,21.2,78.0,1015.4,0.0,13.0,10.4267281612035,10.4274892963004,9.17087667161961,9.20059435364042,201325
8,39.474324,-0.375151,23,1406653200.0,2014,7,29,19,Tuesday,42,0,20.9,9.7,337.5,25.9,55.0,1009.4,0.0,0.0,5.39232626777569,5.39125536480687,5.91530460624071,5.912332838038629,201326
106,39.476713,-0.341369,25,1406584800.0,2014,7,29,0,Tuesday,23,0,9.7,3.2,22.5,25.4,82.0,1008.6,0.0,16.0,10.500590826082302,10.501637759759399,11.4888558692422,11.524517087667196,201327
8,39.474324,-0.375151,23,1405249200.0,2014,7,13,13,Sunday,156,0,11.3,4.8,337.5,27.1,64.0,1014.6,0.0,10.0,5.37917237599342,5.38049315068493,6.16939078751857,6.18573551263002,201328
7,39.474715,-0.37932,20,1406505600.0,2014,7,28,2,Monday,1,0,1.6,0.0,45.0,24.7,84.0,1011.7,0.0,4.0,5.23088092933204,5.2308188612291,4.6924219910847,4.6924219910847,201329
8,39.474324,-0.375151,23,1405735200.0,2014,7,19,4,Saturday,123,0,4.8,1.6,135.0,23.4,87.0,1008.9,0.0,2.0,5.38754080522307,5.3863475659505,6.0906389301634505,6.0906389301634505,201330
8,39.474324,-0.375151,23,1402531200.0,2014,6,12,2,Thursday,73,0,6.2,2.8,313.0,22.0,50.0,1009.0,0.0,1.0,5.34568324757004,5.3444412689339815,6.2785016286645,6.2785016286645,201331
7,39.474715,-0.37932,20,1404579600.0,2014,7,5,19,Saturday,138,0,20.9,9.7,337.5,29.8,47.0,1011.6,0.0,0.0,5.2449194307547495,5.2447409211691784,5.40650406504065,5.4016260162601615,201332
106,39.476713,-0.341369,25,1402912800.0,2014,6,16,12,Monday,11,0,10.0,5.3,129.0,22.7,58.0,1002.0,0.0,16.0,10.4685759745426,10.4704879850026,7.79641693811075,7.775244299674269,201333
106,39.476713,-0.341369,25,1403776800.0,2014,6,26,12,Thursday,83,0,3.7,0.7,218.0,27.0,42.0,1002.0,0.0,9.0,10.4621033748178,10.4623661940257,8.812703583061891,8.75732899022801,201334
106,39.476713,-0.341369,25,1405036800.0,2014,7,11,2,Friday,97,0,4.8,1.6,157.5,21.0,74.0,1016.2,0.0,5.0,10.4212117879921,10.4205463639861,8.96136701337296,8.98068350668648,201335
8,39.474324,-0.375151,23,1401667200.0,2014,6,2,2,Monday,1,0,2.2,0.8,49.0,18.0,72.0,1006.0,0.0,6.0,5.3290195851869,5.32782719186785,5.7340267459138206,5.735512630014862,201336
7,39.474715,-0.37932,20,1402167600.0,2014,6,7,21,Saturday,140,0,3.3,0.9,48.0,19.1,83.0,1003.0,0.0,2.0,5.23866567318164,5.239170295668121,4.60416666666667,4.58928571428571,201337
7,39.474715,-0.37932,20,1403733600.0,2014,6,26,0,Thursday,71,0,1.9,0.3,280.0,21.7,67.0,1001.0,0.0,2.0,5.26206238779174,5.2628302204273885,5.85179153094463,5.85179153094463,201338
7,39.474715,-0.37932,20,1405389600.0,2014,7,15,4,Tuesday,27,0,0.0,0.0,146.3,22.9,83.0,1016.7,0.0,2.0,5.255086414351349,5.25474328831538,5.334323922734031,5.32986627043091,201339
7,39.474715,-0.37932,20,1404417600.0,2014,7,3,22,Thursday,93,0,11.3,3.2,157.5,17.7,94.0,1014.7,0.0,1.0,5.24680803819252,5.24657306176813,5.4299674267101015,5.4120521172638405,201340
106,39.476713,-0.341369,25,1402120800.0,2014,6,7,8,Saturday,127,0,1.3,0.2,174.0,19.7,78.0,1002.0,0.0,0.0,10.494379444826803,10.4933203371366,7.59523809523809,7.59672619047619,201341
106,39.476713,-0.341369,25,1405180800.0,2014,7,12,18,Saturday,137,0,24.1,12.9,337.5,24.7,67.0,1014.1,0.0,14.0,10.4313144612684,10.4324576317666,9.30757800891531,9.288261515601777,201342
110,39.48075,-0.336789,30,1406354400.0,2014,7,26,8,Saturday,127,0,8.0,3.2,157.5,22.7,71.0,1011.1,0.0,12.0,11.209573091849899,11.209408848413,13.7949479940565,13.786032689450199,201343
